,COMPANY ID,CITY,ST,DOMICILE REGION,ZIP,TRAC,TRAIL,VAN,REFR,INTER,CURT,FLAT,STEP,DD,OVER,TANK,PNEUM,BULK,Company ID,BEVERAGES,BUILDING_MATERIALS,CHEMICALS,COAL_COKE,CONSTRUCT,DRIVE_TOW,DRY_BULK,FARM_SUPPLIES,FRESH_PRODUCE,GARBAGE_TRASH,GENERAL_FREIGHT,GRAIN_FEED,HOUSEHOLD_GOODS,INTERMODAL,LIQUIDS_GASES,LIVESTOCK,LOG_POLE,MACHINERY_LARGE_OBJECTS,MEAT,METAL_SHEETS_ROLLS,MOBILE_HOMES,MOTOR_VEHICLES,OILFIELD_EQUIPMENT,OTHER,PAPER_PRODUCTS,PASSENGERS,REFRIGERATED_FOOD,US_MAIL,UTILITY,Unavailable,WATER_WELL,ONLY_VAN,VAN_REFR,VAN_FLAT,ONLY_REFR,ONLY_FLAT,REFR_FLAT
2432,2774,MATAWAN,NJ,NE,07747,0.04798146922567836,0.014,1,1,0,0,0,0,0,0,0,0,0.0,2774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4724,5388,EASLEY,SC,MATL,29642,0.005294506949040371,0.005,1,1,0,0,0,0,0,0,0,0,0.0,5388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4100,4697,COOTER,MO,CEN,63839,0.010589013898080741,0.013800000000000002,0,0,0,0,1,0,0,0,0,0,0.0,4697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4629,5284,PITTSON,PA,NE,18640,0.04632693580410324,0.0678,1,1,0,0,1,0,0,0,0,0,0.0,5284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
2342,2675,SPRINGFIELD,MO,CEN,65803,0.03044341495698213,0.0568,1,1,0,0,0,0,0,0,0,0,0.0,2675,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
3727,4274,HARTFORD CITY,IN,MDW,47348,0.0009927200529450694,0.0006000000000000001,0,1,0,0,0,0,0,0,0,0,0.0,4274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1200,1343,CHAMBERSBURG,PA,NE,17201,0.012243547319655858,0.0148,1,0,0,1,1,0,0,0,0,0,0.0,1343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
3610,4138,ALSIP,IL,MDW,60803,0.00727994705493051,0.0044,0,0,1,0,0,0,0,0,0,0,0.0,4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3203,3653,LOS ANGELES,CA,PAC,80022,0.014228987425545996,0.0086,0,0,1,0,0,0,0,0,0,0,0.0,3653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
354,379,WINDSOR,ON,CAN,N9G 3E4,0.013898080741230973,0.0102,0,1,0,0,0,0,0,0,0,0,0.0,379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1385,1566,CAPE MAY,NJ,NE,08204-3488,0.003639973527465255,0.0022,0,1,0,0,0,0,0,0,0,0,0.0,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1828,2076,JACKSONVILLE,FL,SE,32254,0.02316346790205162,0.018600000000000002,1,0,1,0,0,0,0,0,0,0,0.0,2076,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4426,5058,EAST CANTON,OH,MDW,44730-0124,0.012243547319655858,0.011000000000000001,0,0,0,0,1,1,1,1,0,0,0.0,5058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2521,2877,MILTON,ON,CAN,L9T 5E5,0.01158173395102581,0.0106,1,1,0,0,0,0,0,0,0,0,0.0,2877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4063,4659,PARK HILLS,MO,CEN,63601,0.00727994705493051,0.004,0,0,0,0,0,0,0,0,0,0,1.0,4659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2561,2920,PORTLAND,OR,PAC,97217,0.050628722700198546,0.030600000000000002,1,1,0,0,0,0,0,0,0,0,0.0,2920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2527,2884,OAKVILLE,ON,CAN,L6J 7Y2,0.02018530774321641,0.0164,1,1,0,0,0,0,0,0,0,0,0.0,2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2632,3005,BRANDON,SD,CEN,57005,0.02183984116479153,0.0182,0,0,0,0,1,1,1,1,0,1,0.0,3005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5121,5820,VALLEYFORD,WA,PAC,97603,0.002316346790205162,0.0028,0,0,0,0,0,0,0,0,1,0,0.0,5820,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
909,996,PECULIAR,MO,CEN,64078-8136,0.009927200529450696,0.007,0,0,0,0,1,0,0,0,0,0,0.0,996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1903,2161,HOUSTON,TX,CEN,77073,0.01257445400397088,0.013800000000000002,0,0,1,0,1,0,0,0,0,0,0.0,2161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
174,188,SCARBOROUGH,ON,CAN,M1V 5M9,0.004963600264725348,0.004,1,0,0,0,0,0,0,0,0,0,0.0,188,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4623,5277,PITTSBURGH,PA,NE,15204,0.015221707478491065,0.014,1,0,0,0,0,0,0,0,0,0,0.0,5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1898,2156,FREEPORT,PA,NE,16229-0301,0.022832561217736597,0.0328,1,0,0,0,0,0,0,0,1,1,1.0,2156,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1301,1468,NORMAL,IL,MDW,61761,0.00827266710787558,0.018000000000000002,1,1,0,0,0,0,0,0,0,0,0.0,1468,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
3048,3474,CONCORD,CA,PAC,94519,0.004301786896095301,0.0026000000000000003,0,0,0,0,1,0,0,0,0,0,0.0,3474,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0
476,505,STONEY CREEK,ON,CAN,L8E 5P6,0.03540701522170748,0.0216,0,1,0,0,0,0,0,0,0,0,0.0,505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4980,5665,ROSCOE,TX,CEN,79545,0.011912640635340834,0.0038,1,0,0,0,1,0,0,0,0,0,0.0,5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0
4038,4629,DORA,MO,CEN,65637,0.0016545334215751159,0.001,0,0,0,0,0,0,0,0,0,0,1.0,4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3641,4175,PARK RIDGE,IL,MDW,60068,0.009265387160820648,0.006,1,1,0,0,0,0,0,0,0,0,0.0,4175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4369,4985,LOCKPORT,NY,NE,14094-3504,0.03044341495698213,0.0352,1,1,0,0,1,0,0,0,0,0,1.0,4985,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
285,308,ABBOTSFORD,BC,CAN,V2T 6K2,0.006949040370615486,0.004200000000000001,0,0,0,0,1,1,0,0,0,0,0.0,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2608,2973,SAINT-LAURENT,QC,CAN,H4S 1Z6,0.023494374586366645,0.0142,1,0,0,0,0,0,0,0,1,1,1.0,2973,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
197,213,BARTLETT,TN,SE,38133,0.013236267372600927,0.008,1,0,0,0,0,0,0,0,0,0,0.0,213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
309,333,LEAMINGTON,ON,CAN,N8H 3V8,0.003639973527465255,0.0028,0,0,0,1,1,1,0,0,0,0,0.0,333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2990,3416,PHOENIX,AZ,SW,85044,0.004963600264725348,0.003,1,1,0,0,0,0,0,0,0,0,0.0,3416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0
5261,5974,HILLSBORO,WV,MATL,24946-0000,0.005625413633355393,0.005,0,0,0,0,0,0,0,0,1,0,0.0,5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1455,1658,EL PASO,TX,CEN,79907,0.01985440105890139,0.012,1,0,0,0,0,0,0,0,0,0,0.0,1658,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2666,3041,Kingsport,TN,SE,37663,0.004963600264725348,0.0092,1,1,0,0,0,0,0,0,0,0,0.0,3041,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0
3887,4463,DOUGLAS,MA,NE,01516,0.0033090668431502318,0.004,1,0,0,0,0,0,0,0,0,0,0.0,4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2101,2390,BRITT,IA,CEN,50423,0.04037061548643282,0.0494,1,1,0,0,0,0,0,0,0,0,1.0,2390,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
378,402,SAINTE-CATHERINE,QC,CAN,J5C 1C5,0.01158173395102581,0.0166,0,0,0,0,1,0,0,0,1,0,0.0,402,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
72,79,ALTON,TX,CEN,78573,0.005294506949040371,0.0034000000000000002,0,0,0,0,1,1,0,0,0,0,0.0,79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1372,1553,PLAINVIEW,NE,CEN,68769,0.001985440105890139,0.0012000000000000001,0,0,0,0,0,0,0,0,0,0,1.0,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4843,5519,MEMPHIS,TN,SE,38127,0.009265387160820648,0.018600000000000002,0,0,1,0,1,1,1,1,0,0,1.0,5519,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
165,178,OMAHA,NE,CEN,68127,0.007941760423560556,0.004200000000000001,0,0,1,0,0,0,0,0,0,0,0.0,178,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0
2295,2622,HUDSONVILLE,MI,MDW,49426,0.048312375909993384,0.08700000000000001,1,0,0,0,0,0,0,0,0,0,0.0,2622,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4248,4856,LINCOLN,NE,CEN,68521,0.002316346790205162,0.0014,0,0,0,0,1,0,0,0,0,0,0.0,4856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
404,428,LONDON,ON,CAN,N6E 1P6,0.004963600264725348,0.0044,1,1,0,0,1,0,0,0,0,0,0.0,428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1231,1378,BIRMINGHAM,AL,SE,35217,0.010258107213765718,0.0176,0,0,0,0,1,0,0,1,0,0,0.0,1378,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
2495,2849,COLUMBUS,OH,MDW,43207,0.04500330906684315,0.06860000000000001,1,0,0,0,0,0,0,0,0,0,0.0,2849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4872,5549,LAREDO,TX,CEN,78045,0.0827266710787558,0.18000000000000002,1,0,0,0,0,0,0,0,0,0,0.0,5549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4582,5229,PORTLAND,OR,PAC,97217,0.0026472534745201853,0.0016,0,0,0,0,0,1,1,1,0,0,0.0,5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2329,2662,ST JOSEPH,MO,CEN,64504,0.02084712111184646,0.0148,0,0,1,0,0,0,0,0,0,0,0.0,2662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4684,5344,THORNTON,CO,MTW,80233,0.0026472534745201853,0.0016,0,0,0,0,1,0,0,0,0,0,0.0,5344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4640,5296,PHILADELPHIA,PA,NE,19114,0.0066181336863004635,0.006,0,1,0,0,0,0,0,0,0,0,0.0,5296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
5286,6002,YUBA CITY,CA,PAC,95993,0.013236267372600927,0.008,1,0,0,0,0,0,0,0,0,0,0.0,6002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2541,2898,MISSISSAUGA,ON,CAN,L4W 1E7,0.025810721376571807,0.031200000000000002,1,1,0,0,0,0,0,0,0,0,0.0,2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
569,606,WOBURN,MA,NE,01801,0.0066181336863004635,0.020800000000000003,1,0,1,0,0,0,0,0,0,0,0.0,606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0
5257,5969,WILTON,WI,MDW,54670,0.1442753143613501,0.24960000000000002,0,1,0,0,0,0,0,0,0,0,0.0,5969,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
1825,2072,LOS ANGELES,CA,PAC,90040,0.032759761747187296,0.062400000000000004,1,1,0,0,0,0,0,0,0,0,0.0,2072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
4935,5618,MISSION,TX,CEN,78574,0.004632693580410324,0.0028,0,1,0,0,0,0,0,0,0,0,0.0,5618,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4196,4802,TAYLORSVILLE,NC,MATL,28681,0.005956320317670417,0.0086,1,1,0,0,0,0,0,0,0,0,0.0,4802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1663,1894,TEMECULA,CA,PAC,92590,0.02018530774321641,0.015000000000000001,0,1,0,0,0,0,0,0,0,0,0.0,1894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
3783,4343,INDIANAPOLIS,IN,MDW,46221,0.013898080741230973,0.0216,1,0,0,0,0,0,0,0,0,0,0.0,4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
161,174,CANDLER,NC,MATL,28715-9436,0.0013236267372600927,0.005,1,0,0,0,0,0,0,0,0,0,1.0,174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
